Report start year,100,Report stop year,299,(inclusive)
Government,Sink,StopC2,Market,BET,ASP,Reward,Ratio,Run,Expenditure,Income,Subsidy,Subsidy.Proportion,Bankruptcies,Land.Use.Change,Occupancy.LU.1,Occupancy.LU.2,Occupancy.LU.3,Occupancy.LU.4,Occupancy.LU.5,Occupancy.LU.6,Extinction.SPP.1,Extinction.SPP.2,Extinction.SPP.3,Extinction.SPP.4,Extinction.SPP.5,Extinction.SPP.6,Extinction.SPP.7,Extinction.SPP.8,Extinction.SPP.9,Extinction.SPP.10,Occupancy.SPP.1,Occupancy.SPP.2,Occupancy.SPP.3,Occupancy.SPP.4,Occupancy.SPP.5,Occupancy.SPP.6,Occupancy.SPP.7,Occupancy.SPP.8,Occupancy.SPP.9,Occupancy.SPP.10,Shannon,Equitability,Richness
RewardActivity,0,1,var2,25.0,1.0,30.0,1.0,2,1311000,65.4906692942584,31.3636363636364,0.506726955028432,0,0,177,34,7,403,4,0,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,0.06848,0.05744,0,0.27808,0.9704,0.93376,0.63456,0.7032,0.69632,0.2512,1.23850420491648,1.6583610604624e-06,9
RewardActivity,0,1,var2,25.0,1.0,30.0,1.0,3,1368000,65.741666185446,32.112676056338,0.513214446663671,0,0,157,45,2,411,6,4,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,0.10048,0.09216,0,0.2528,0.96896,0.9136,0.65296,0.73568,0.728,0.21424,1.26059996600514,1.64202571987122e-06,9
RewardActivity,0,1,var2,25.0,1.0,30.0,1.0,4,1313460,66.6587631234867,31.8029055690073,0.50610625847811,0,8.08080808080808e-05,169.151515151515,43,9.02020202020202,394.828282828283,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11584,0.07984,0.0512,0.28448,0.95808,0.90688,0.62656,0.70048,0.69872,0.23344,1.30034473783069,0.200264533427743,10
RewardActivity,0,1,var2,25.0,1.0,30.0,1.0,5,1335000,65.0948342216981,31.4858490566038,0.511833074214414,0,0,166,25,3,420,4,7,12,38,16,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.23616,0.96608,0.93984,0.67008,0.71408,0.71072,0.21856,1.17470321562441,5.53709399751204e-07,7
RewardActivity,0,1,var2,25.0,1.0,30.0,1.0,6,1374000,63.8276987471526,31.2984054669704,0.517320649358736,0,0,156,34,3,424,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07968,0.04144,0.0208,0.21696,0.97088,0.9328,0.67488,0.73296,0.72992,0.21248,1.25692028853128,0.110603673649206,10
RewardActivity,0,1,var2,25.0,1.0,30.0,1.0,7,1362000,67.3795405193236,32.8985507246377,0.511488302396271,0,0,158,33,4,421,6,3,17,17,51,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.22544,0.96576,0.928,0.66928,0.7336,0.724,0.21424,1.17796616497566,5.48245161228461e-07,7
RewardActivity,0,1,var2,25.0,1.0,30.0,1.0,8,1377000,66.3366660165484,32.5531914893617,0.514844128289803,0,0,161,47,3,412,1,1,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,0.10256,0.03216,0,0.26624,0.97968,0.92384,0.6392,0.73264,0.73168,0.22384,1.27071998020543,1.62336715864097e-06,9
RewardActivity,0,1,var2,25.0,1.0,30.0,1.0,9,1326000,67.434424584352,32.4205378973105,0.506336120248624,0,0,178,54,4,388,1,0,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,0.09824,0,0.036,0.31744,0.97872,0.91536,0.60256,0.70464,0.70432,0.2504,1.27054292938296,1.63397573812401e-06,9
RewardActivity,0,1,var2,25.0,1.0,30.0,1.0,10,1335000,65.2565243380614,31.5602836879433,0.510257937232006,0,0,175,41,2,404,1,2,NA,35,31,NA,NA,NA,NA,NA,NA,NA,0.06144,0,0,0.29392,0.98208,0.93648,0.62976,0.70864,0.7096,0.25184,1.23636108203691,8.14330632663644e-07,8
RewardActivity,0,1,var2,25.0,1.0,30.0,1.0,11,1389000,65.4579808700696,32.2273781902552,0.515553400014115,0,0,154,47,2,416,1,5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.06752,0.05712,0.27216,0.97568,0.9224,0.6568,0.73984,0.73856,0.20928,1.2561912859505,1.63130982296954e-06,9
RewardActivity,0,1,var2,25.0,1.0,30.0,1.0,12,1389000,65.6428135116279,32.3023255813954,0.515847028704471,0,0,150,41,7,422,1,4,49,29,42,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.23056,0.96896,0.92288,0.66608,0.7384,0.73904,0.17984,1.17521167292042,5.51875912024288e-07,7
RewardActivity,0,1,var2,25.0,1.0,30.0,1.0,13,1332000,66.1106930861244,31.866028708134,0.51069752557855,0,0,169,37,8,407,0,4,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,0.056,0.01376,0,0.2704,0.9696,0.92656,0.6392,0.70624,0.70864,0.23696,1.24131922791756,1.65014059091684e-06,9
RewardActivity,0,1,var2,25.0,1.0,30.0,1.0,14,1278000,69.1283920535714,32.6020408163265,0.497282139482325,0,0,190,49,1,377,3,5,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,0.09616,0.0808,0,0.33216,0.97376,0.92144,0.59504,0.68304,0.68,0.27888,1.28331396750755,1.64472799646253e-06,9
RewardActivity,0,1,var2,25.0,1.0,30.0,1.0,15,1338000,65.3484391607565,31.6312056737589,0.513449326254518,0,0,168,31,6,415,2,3,14,12,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.2488,0.97008,0.93472,0.65504,0.71472,0.71184,0.2344,1.18067643632699,5.49148382959986e-07,7
RewardActivity,0,1,var2,25.0,1.0,30.0,1.0,16,1323000,64.7728295990566,31.2028301886792,0.509257830344944,0,0,173,28,4,413,4,3,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,0.05344,0.01232,0,0.25984,0.97104,0.94304,0.65296,0.70816,0.70304,0.24448,1.22316531309719,1.65013786013686e-06,9
RewardActivity,0,1,var2,25.0,1.0,30.0,1.0,17,1329000,64.8087054235294,31.2705882352941,0.51246339031958,0,0,163,18,8,425,7,4,11,17,13,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.19488,0.95728,0.9368,0.6808,0.71744,0.70736,0.2168,1.16825821159945,5.55555082829408e-07,7
RewardActivity,0,1,var2,25.0,1.0,30.0,1.0,18,1332000,67.2871527128953,32.4087591240876,0.506671080570263,0,0,168,44,7,400,5,1,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,0.10656,0,0.00656,0.28048,0.96768,0.91664,0.62896,0.71408,0.70784,0.23936,1.23339967997816,1.65558096759196e-06,9
RewardActivity,0,1,var2,25.0,1.0,30.0,1.0,19,1296000,68.0401740024937,32.3192019950125,0.500464817607034,0,0,176,31,13,401,2,2,NA,16,21,NA,NA,NA,NA,NA,NA,NA,0.0768,0,0,0.27408,0.96304,0.92144,0.62896,0.69024,0.6896,0.2472,1.22251689167353,8.25080905312413e-07,8
RewardActivity,0,1,var2,25.0,1.0,30.0,1.0,20,1306200,67.4850300987654,32.2518518518519,0.501905883124609,0,9.6969696969697e-05,182.545454545455,41,6,394.454545454545,1,0,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,0.07248,0.07312,0,0.31264,0.9784,0.9312,0.61392,0.69456,0.69376,0.26352,1.26440963974143,1.63397633127042e-06,9
RewardActivity,0,1,var2,25.0,1.0,40.0,1.0,1,1680000,75.2476825,40.9756097560976,0.567984084679312,0,0,205,13,0,407,0,0,NA,47,46,NA,NA,NA,NA,NA,NA,NA,0.01696,0,0,0.288,0.98816,0.97584,0.63216,0.66848,0.66992,0.29984,1.21383832394439,8.14327316995783e-07,8
RewardActivity,0,1,var2,25.0,1.0,40.0,1.0,2,1692000,74.9551803373494,40.7710843373494,0.571381085433968,0,0,188,10,13,413,1,0,21,29,13,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.24256,0.96816,0.95648,0.6464,0.67472,0.67552,0.26928,1.1808195176286,5.50963765044945e-07,7
RewardActivity,0,1,var2,25.0,1.0,40.0,1.0,3,1728000,74.6721900714286,41.1428571428571,0.574126377385662,0,0,191,16,0,416,2,0,46,40,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.27856,0.98608,0.96864,0.6504,0.69152,0.6896,0.2752,1.20154851390821,5.38502567923838e-07,7
RewardActivity,0,1,var2,25.0,1.0,40.0,1.0,4,1712000,73.7006142907802,40.4728132387707,0.574117964882034,0,0,193,8,0,420,3,1,19,22,14,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.26576,0.98448,0.9744,0.66208,0.68672,0.68368,0.2816,1.19402977735856,5.42005015346019e-07,7
RewardActivity,0,1,var2,25.0,1.0,40.0,1.0,5,1792000,72.5479634954751,40.5429864253394,0.583853302915984,0,0,171,20,1,428,3,2,NA,23,14,NA,NA,NA,NA,NA,NA,NA,0.03248,0,0,0.22656,0.98128,0.9584,0.6768,0.7184,0.71472,0.23264,1.21125457029916,8.15658083817803e-07,8
RewardActivity,0,1,var2,25.0,1.0,40.0,1.0,6,1652000,75.5006663580246,40.7901234567901,0.565450854845727,0,0,205,3,4,410,3,0,14,12,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.26992,0.9792,0.97376,0.6432,0.6624,0.65936,0.3008,1.19151302773292,5.4024811765997e-07,7
RewardActivity,0,1,var2,25.0,1.0,40.0,1.0,7,1708000,75.9421407664234,41.5571776155718,0.570255285970365,0,0,197,26,1,401,0,0,NA,34,56,NA,NA,NA,NA,NA,NA,NA,0.05824,0,0,0.29808,0.98832,0.95696,0.62272,0.67936,0.6816,0.28928,1.23249491574764,8.05150902890686e-07,8
RewardActivity,0,1,var2,25.0,1.0,40.0,1.0,8,1716000,74.7385643062202,41.0526315789474,0.571619425242407,0,0,196,18,0,411,0,0,67,50,52,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.2824,0.99072,0.96992,0.63952,0.68368,0.68512,0.28272,1.1947264142428,5.37634011796812e-07,7
RewardActivity,0,1,var2,25.0,1.0,40.0,1.0,9,1752000,73.0879626851852,40.5555555555556,0.579661106157695,0,0,186,10,1,428,0,0,16,20,33,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.21696,0.98704,0.97488,0.66384,0.69744,0.69936,0.26624,1.18560949995323,5.42887736051506e-07,7
RewardActivity,0,1,var2,25.0,1.0,40.0,1.0,10,1708000,74.4043194868735,40.763723150358,0.57081317337681,0,0,198,21,0,406,0,0,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,0.0416,0.00928,0,0.30144,0.98928,0.96624,0.62896,0.67984,0.68128,0.29376,1.2313573734002,1.61547118563376e-06,9
RewardActivity,0,1,var2,25.0,1.0,40.0,1.0,11,1772000,72.5459814954338,40.4566210045662,0.579807271014632,0,0,182,12,0,431,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01472,0.01888,0.00848,0.2424,0.98784,0.97632,0.67408,0.70608,0.7064,0.25488,1.21710230562621,0.032707756538628,10
RewardActivity,0,1,var2,25.0,1.0,40.0,1.0,12,1640000,75.9941641521196,40.8977556109726,0.564550159960004,0,0,213,14,0,396,0,2,20,20,19,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.30816,0.98816,0.97328,0.61968,0.65296,0.65408,0.31888,1.1982734853701,5.37634029632207e-07,7
RewardActivity,0,1,var2,25.0,1.0,40.0,1.0,13,1780000,72.4824087613636,40.4545454545455,0.580901671510425,0,0,178,16,0,429,1,1,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,0.02624,0.01024,0,0.2488,0.98592,0.9704,0.67216,0.7104,0.71024,0.24656,1.22299247789982,1.61027984356414e-06,9
RewardActivity,0,1,var2,25.0,1.0,40.0,1.0,14,1724000,73.7220232470589,40.5647058823529,0.573712474272495,0,0,193,18,0,413,0,1,NA,41,37,NA,NA,NA,NA,NA,NA,NA,0.01008,0,0,0.28832,0.98736,0.97152,0.64688,0.68624,0.68704,0.2816,1.2088817371057,8.06430590760142e-07,8
RewardActivity,0,1,var2,25.0,1.0,40.0,1.0,15,1756000,72.7159306896552,40.367816091954,0.579551774992254,0,0,182,7,3,432,0,1,17,18,13,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.22496,0.98208,0.97536,0.67456,0.69904,0.70064,0.26144,1.18757800209787,5.44661879861093e-07,7
RewardActivity,0,1,var2,25.0,1.0,40.0,1.0,16,1708000,75.1503369277109,41.1566265060241,0.572647587095761,0,0,194,15,2,412,0,2,17,18,17,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.2688,0.98,0.96656,0.6448,0.68016,0.6816,0.27936,1.18977990871812,5.43773385015274e-07,7
RewardActivity,0,1,var2,25.0,1.0,40.0,1.0,17,1720000,75.1825718028847,41.3461538461538,0.571771696000288,0,0,195,17,0,413,0,0,NA,15,22,NA,NA,NA,NA,NA,NA,NA,0.02768,0,0,0.27984,0.99056,0.97184,0.64464,0.68496,0.68592,0.28224,1.21190627453324,8.10368211812021e-07,8
RewardActivity,0,1,var2,25.0,1.0,40.0,1.0,18,1792000,73.96891426097,41.3856812933025,0.580117995009253,0,0,177,22,0,426,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02896,0.0088,0.00656,0.26208,0.98976,0.96416,0.65968,0.71408,0.7144,0.25504,1.23025836252218,0.0263547886644009,10
RewardActivity,0,1,var2,25.0,1.0,40.0,1.0,19,1644000,74.8288993154034,40.1955990220049,0.565623214888933,0,0,204,20,3,391,5,2,15,14,46,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.31264,0.97264,0.9496,0.61792,0.66192,0.65616,0.3064,1.19641623835189,5.47344990522886e-07,7
RewardActivity,0,1,var2,25.0,1.0,40.0,1.0,20,1720000,74.5538568452382,40.9523809523809,0.573869981702685,0,0,191,18,0,412,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02128,0.01824,0.01344,0.28128,0.98,0.9616,0.648,0.68848,0.68656,0.28192,1.22533895616368,0.0336730937646784,10
RewardActivity,0,1,var2,25.0,1.0,50.0,1.0,1,2270000,82.3853580717488,50.8968609865471,0.636994353898232,0,0,171,9,0,445,0,0,18,17,29,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.20912,0.98864,0.9808,0.69344,0.7232,0.7248,0.22544,1.19218612005691,5.36768216303132e-07,7
RewardActivity,0,1,var2,25.0,1.0,50.0,1.0,2,2170000,83.7879847072598,50.8196721311475,0.623813046938989,0,0,191,17,0,417,0,0,NA,27,176,NA,NA,NA,NA,NA,NA,NA,0.02672,0,0.00656,0.28448,0.98912,0.9704,0.64848,0.68944,0.6928,0.2728,1.21784151154395,8.10369506589869e-07,8
RewardActivity,0,1,var2,25.0,1.0,50.0,1.0,3,2115000,83.7546182261903,50.3571428571429,0.622984365216316,0,0,202,8,0,415,0,0,11,13,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.26992,0.98832,0.98096,0.64544,0.67216,0.67456,0.2952,1.19717333380103,5.38502567524766e-07,7
RewardActivity,0,1,var2,25.0,1.0,50.0,1.0,4,2065000,85.0084304166665,50.6127450980392,0.617819276043029,0,0,212,10,0,403,0,0,95,40,25,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.3128,0.9896,0.97632,0.62896,0.65568,0.6584,0.31712,1.20967733481915,5.35905310810806e-07,7
RewardActivity,0,1,var2,25.0,1.0,50.0,1.0,5,2155000,83.4460881850116,50.4683840749415,0.624969525941997,0,0,194,18,0,413,0,0,NA,61,28,NA,NA,NA,NA,NA,NA,NA,0.02624,0,0,0.28288,0.98688,0.9688,0.64144,0.68592,0.68832,0.28016,1.22565395488782,8.10370575432345e-07,8
RewardActivity,0,1,var2,25.0,1.0,50.0,1.0,6,2225000,82.4548853863635,50.5681818181818,0.631842127755975,0,0,180,7,0,438,0,0,16,64,16,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.212,0.98976,0.9784,0.68288,0.70912,0.70992,0.25152,1.18919107378271,5.41125109417191e-07,7
RewardActivity,0,1,var2,25.0,1.0,50.0,1.0,7,2170000,85.5673913875597,51.9138755980861,0.625750236260065,0,0,191,15,0,419,0,0,16,143,13,NA,NA,NA,NA,NA,NA,NA,0,0.0048,0,0.23888,0.98608,0.97408,0.65024,0.6896,0.69248,0.27424,1.18969481453824,5.39373914683398e-07,7
RewardActivity,0,1,var2,25.0,1.0,50.0,1.0,8,2050000,84.9598272850122,50.3685503685504,0.618024681945859,0,0,215,19,0,391,0,0,17,20,22,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.33664,0.98848,0.97008,0.60512,0.65328,0.65328,0.32176,1.208923026385,5.41125174737724e-07,7
RewardActivity,0,1,var2,25.0,1.0,50.0,1.0,9,2125000,84.2933163723149,50.7159904534606,0.622634507992865,0,0,200,16,0,409,0,0,124,48,38,NA,NA,NA,NA,NA,NA,NA,0.00128,0,0,0.28064,0.98912,0.97072,0.63696,0.67696,0.6776,0.2936,1.20327750596759,5.35045095860196e-07,7
RewardActivity,0,1,var2,25.0,1.0,50.0,1.0,10,2135000,84.5706674224342,50.9546539379475,0.623830392128357,0,0,198,19,0,408,0,0,11,91,15,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.29104,0.99008,0.96944,0.63344,0.67952,0.68128,0.28768,1.20346425860243,5.37634025269433e-07,7
RewardActivity,0,1,var2,25.0,1.0,50.0,1.0,11,2150000,84.3566497268407,51.0688836104513,0.624334154467904,0,0,195,5,0,425,0,0,13,16,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.26064,0.98928,0.9816,0.66352,0.68528,0.68672,0.28368,1.19911082505194,5.37634007714888e-07,7
RewardActivity,0,1,var2,25.0,1.0,50.0,1.0,12,2095000,84.8608226029055,50.726392251816,0.619004100949111,0,0,206,22,0,397,0,0,138,23,34,NA,NA,NA,NA,NA,NA,NA,0.00432,0,0,0.31648,0.98832,0.96736,0.616,0.66752,0.66848,0.3032,1.20357049454332,5.42005042164309e-07,7
RewardActivity,0,1,var2,25.0,1.0,50.0,1.0,13,2195000,83.7892316279068,51.046511627907,0.628838611736228,0,0,186,17,0,422,0,0,NA,20,46,NA,NA,NA,NA,NA,NA,NA,0.0288,0,0,0.26208,0.99008,0.9704,0.66112,0.69968,0.70048,0.2632,1.21233291942748,8.13005171953918e-07,8
RewardActivity,0,1,var2,25.0,1.0,50.0,1.0,14,2180000,83.891287084309,51.0538641686183,0.628575858938739,0,0,189,6,0,430,0,0,12,10,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.24528,0.98848,0.98416,0.66848,0.69568,0.69568,0.27488,1.20194067634684,5.39373924124599e-07,7
RewardActivity,0,1,var2,25.0,1.0,50.0,1.0,15,2160000,84.0581592688677,50.9433962264151,0.62434474053267,0,0,193,10,0,422,0,0,96,137,34,NA,NA,NA,NA,NA,NA,NA,0,0.00192,0,0.2656,0.98784,0.97792,0.65456,0.68928,0.69024,0.28336,1.20259810606573,5.41125145615544e-07,7
RewardActivity,0,1,var2,25.0,1.0,50.0,1.0,16,2195000,83.9485305244754,51.1655011655012,0.628207619986372,0,0,186,14,0,425,0,0,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,0.01776,0.00976,0,0.25056,0.99056,0.97312,0.6608,0.69904,0.70064,0.26848,1.2143792672338,1.610256674157e-06,9
RewardActivity,0,1,var2,25.0,1.0,50.0,1.0,17,2180000,83.3419295232557,50.6976744186046,0.629545968163554,0,0,189,9,0,427,0,0,34,12,34,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.25392,0.98928,0.97968,0.66704,0.69488,0.69584,0.272,1.19917626205096,5.39373922258645e-07,7
RewardActivity,0,1,var2,25.0,1.0,50.0,1.0,18,2040000,85.4125051240693,50.6203473945409,0.614718335812865,0,0,217,8,0,400,0,0,14,13,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.30896,0.98976,0.98064,0.61872,0.64976,0.6512,0.32496,1.19910586567348,5.42005038509413e-07,7
RewardActivity,0,1,var2,25.0,1.0,50.0,1.0,19,2130000,84.1389989761903,50.7142857142857,0.622291811050692,0,0,199,10,0,416,0,0,NA,95,42,NA,NA,NA,NA,NA,NA,NA,0.00672,0,0,0.276,0.99008,0.97808,0.64656,0.6784,0.6792,0.29344,1.20698504417007,8.11679316191171e-07,8
RewardActivity,0,1,var2,25.0,1.0,50.0,1.0,20,2115000,84.1553577751194,50.5980861244019,0.620714921653585,0,0,202,8,0,415,0,0,10,9,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.2888,0.9912,0.98032,0.64512,0.67392,0.67408,0.296,1.20048446698324,5.40248124485628e-07,7
RewardActivity,0,1,var2,25.0,1.0,100.0,1.0,1,4420000,133.03700913242,100.913242009132,0.768060190388315,0,0,183,15,0,427,0,0,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,0.0184,0.01072,0,0.26096,0.98816,0.97392,0.66672,0.70448,0.70544,0.26336,1.22624724339009,1.60768280040558e-06,9
RewardActivity,0,1,var2,25.0,1.0,100.0,1.0,2,4440000,133.942362385321,101.834862385321,0.769737643099769,0,0,181,1,0,443,0,0,11,12,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.20928,0.98864,0.99024,0.69056,0.70768,0.70944,0.26064,1.18905987952459,5.37633971061691e-07,7
RewardActivity,0,1,var2,25.0,1.0,100.0,1.0,3,4380000,133.776481481481,101.388888888889,0.76813031031924,0,0,187,0,0,438,0,0,11,11,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.23152,0.99024,0.98928,0.6824,0.69824,0.69936,0.2632,1.19840632215713,5.38502552480822e-07,7
RewardActivity,0,1,var2,25.0,1.0,100.0,1.0,4,4290000,135.272731591449,101.900237529691,0.763712088157683,0,0,196,12,0,417,0,0,NA,18,12,NA,NA,NA,NA,NA,NA,NA,0.01792,0,0,0.27056,0.98896,0.97952,0.64928,0.68304,0.6848,0.28448,1.20613039879214,8.03851894208416e-07,8
RewardActivity,0,1,var2,25.0,1.0,100.0,1.0,5,4370000,133.973457076566,101.39211136891,0.766983417924467,0,0,188,10,0,427,0,0,25,35,15,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.24752,0.98816,0.97712,0.66448,0.69568,0.69776,0.27104,1.20067652811507,5.37634009814455e-07,7
RewardActivity,0,1,var2,25.0,1.0,100.0,1.0,6,4460000,135.223917050691,102.764976958525,0.76932682127449,0,0,179,18,0,428,0,0,20,NA,30,NA,NA,NA,NA,NA,NA,NA,0,0.008,0,0.24272,0.98976,0.96864,0.66896,0.7112,0.712,0.24944,1.20647501700131,8.13002126526756e-07,8
RewardActivity,0,1,var2,25.0,1.0,100.0,1.0,7,4000000,135.85351758794,100.502512562814,0.751342815609208,0,0,225,18,0,382,0,0,NA,143,123,NA,NA,NA,NA,NA,NA,NA,0.01088,0.00336,0.00144,0.34736,0.9872,0.97088,0.58944,0.63648,0.63808,0.34416,1.21047071180305,8.06444071634613e-07,8
RewardActivity,0,1,var2,25.0,1.0,100.0,1.0,8,4460000,134.224897025172,102.059496567506,0.769048745515169,0,0,179,12,0,434,0,0,14,17,18,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.23024,0.98784,0.97472,0.6784,0.71008,0.71168,0.25568,1.1954953617196,5.36768236847675e-07,7
RewardActivity,0,1,var2,25.0,1.0,100.0,1.0,9,4500000,133.673190045249,101.809954751131,0.769879020944656,0,0,175,17,0,433,0,0,106,NA,29,NA,NA,NA,NA,NA,NA,NA,0.00096,0.00752,0,0.2288,0.98816,0.96848,0.67536,0.71696,0.71888,0.24816,1.19608477208872,8.06430500716869e-07,8
RewardActivity,0,1,var2,25.0,1.0,100.0,1.0,10,4300000,134.552358490566,101.415094339623,0.763713842051705,0,0,195,12,0,418,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01008,0.00912,0.00768,0.27536,0.98944,0.97568,0.64784,0.68608,0.68688,0.284,1.21918928178429,0.0222773388868556,10
RewardActivity,0,1,var2,25.0,1.0,100.0,1.0,11,4470000,135.241612903226,102.995391705069,0.769061292233651,0,0,178,0,0,447,0,0,11,11,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.19472,0.98704,0.98928,0.6968,0.71136,0.71328,0.24176,1.18398577887236,5.40248065903435e-07,7
RewardActivity,0,1,var2,25.0,1.0,100.0,1.0,12,4430000,132.301224489796,100.453514739229,0.770002858116272,0,0,182,10,0,433,0,0,21,16,31,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.24256,0.98656,0.97424,0.67584,0.70576,0.7064,0.2624,1.19143192405641,5.37633987615726e-07,7
RewardActivity,0,1,var2,25.0,1.0,100.0,1.0,13,4100000,136.90907960199,101.990049751244,0.755627379131914,0,0,215,11,0,399,0,0,12,11,17,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.31312,0.98944,0.97632,0.61744,0.65424,0.65456,0.31904,1.20227569045976,5.40248138288048e-07,7
RewardActivity,0,1,var2,25.0,1.0,100.0,1.0,14,4370000,134.972686915888,102.102803738318,0.765273043609128,0,0,188,15,0,422,0,0,19,11,13,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.24464,0.98944,0.97344,0.65728,0.69584,0.69712,0.2704,1.1963734308806,5.39373921101062e-07,7
RewardActivity,0,1,var2,25.0,1.0,100.0,1.0,15,4070000,135.524158415842,100.742574257426,0.755678918983787,0,0,218,14,0,393,0,0,22,27,15,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.32608,0.9888,0.97456,0.6096,0.64784,0.64928,0.32944,1.20741908872939,5.35045113627289e-07,7
RewardActivity,0,1,var2,25.0,1.0,100.0,1.0,16,4210000,134.955841346154,101.201923076923,0.76026429042207,0,0,204,11,0,410,0,0,24,80,34,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.28912,0.98912,0.97952,0.6376,0.67024,0.67024,0.3032,1.20065001379691,5.35905295975059e-07,7
RewardActivity,0,1,var2,25.0,1.0,100.0,1.0,17,4280000,134.726516587678,101.421800947867,0.762015562616142,0,0,197,13,0,415,0,0,27,28,17,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.27984,0.98752,0.9736,0.64608,0.68144,0.68208,0.28624,1.19435276152307,5.37634009073637e-07,7
RewardActivity,0,1,var2,25.0,1.0,100.0,1.0,18,4200000,135.328019323671,101.449275362319,0.759086763695674,0,0,205,8,0,412,0,0,12,27,16,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.2856,0.988,0.98016,0.63552,0.66928,0.66992,0.2984,1.19913078296737,5.37634019386612e-07,7
RewardActivity,0,1,var2,25.0,1.0,100.0,1.0,19,4000000,137.102030456853,101.522842639594,0.752293199600133,0,0,225,8,0,392,0,0,12,16,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.32704,0.99008,0.98128,0.6056,0.63568,0.6368,0.33776,1.20020654725518,5.37634036684457e-07,7
RewardActivity,0,1,var2,25.0,1.0,100.0,1.0,20,3980000,136.966259541985,101.272264631043,0.751711402758464,0,0,227,10,0,388,0,0,NA,50,67,NA,NA,NA,NA,NA,NA,NA,0.00944,0,0,0.32768,0.98864,0.97856,0.59792,0.63392,0.63552,0.33984,1.2028426480014,8.1167394748666e-07,8
RewardActivity,0,1,var2,25.0,5.0,15.0,1.0,1,937500,38.2416,15,0.401276762400114,0,0,0,90,0,535,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0.12864,0.09776,0.07008,0.05712,0.98896,0.8848,0.84224,0.99808,0.99952,0,1.28814725435765,1.59998649703593e-06,9
RewardActivity,0,1,var2,25.0,5.0,15.0,1.0,2,937500,38.34872,15,0.400203873766976,0,0,0,103,0,522,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0.1528,0.14624,0.11216,0.0792,0.99072,0.8648,0.82032,0.99744,0.99872,0,1.31772039669406,1.59998950599312e-06,9
